SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 15:00:00,TS,13.1575,-106.142, , , ,PROVISIONAL,635,635,P_____________, ,EP192020,13.1575,-106.143, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,30, , ,1,137
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 18:00:00,TS,13.1000,-106.100, , , ,PROVISIONAL,645,645,O_____________,nhc_working_bt,EP192020,13.1000,-106.100, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , ,12, ,30, , ,2,143
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 21:00:00,TS,13.0350,-106.050, , , ,PROVISIONAL,650,650,P_____________, ,EP192020,13.0350,-106.050, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,30, , ,1,137
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 00:00:00,TS,13.0000,-106.000, , , ,PROVISIONAL,650,646,O_____________,nhc_working_bt,EP192020,13.0000,-106.000, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , ,12, ,30, , ,1,90
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 03:00:00,TS,13.0350,-105.935, , , ,PROVISIONAL,646,636,P_____________, ,EP192020,13.0350,-105.935, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,43
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 06:00:00,TS,13.1000,-105.900, , , ,PROVISIONAL,636,636,O_____________,nhc_working_bt,EP192020,13.1000,-105.900, ,TD,25,1009,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,1,0
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 09:00:00,TS,13.1475,-105.928, , , ,PROVISIONAL,636,625,P_____________, ,EP192020,13.1425,-105.928, ,TD,25,1009,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,317
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 12:00:00,TS,13.2000,-106.000, , , ,PROVISIONAL,630,630,O_____________,nhc_working_bt,EP192020,13.2000,-106.000, ,TD,25,1009,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,2,302
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 15:00:00,TS,13.2416,-106.078, , , ,PROVISIONAL,635,624,P_____________, ,EP192020,13.2850,-106.078, ,TD,25,1009,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,305
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 18:00:00,TS,13.3333,-106.200, , , ,PROVISIONAL,629,615,O_____________,nhc_working_bt,EP192020,13.4000,-106.200, ,TD,25,1009,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,5,314
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-09 21:00:00,TS,13.5576,-106.407, , , ,PROVISIONAL,610,602,P_____________, ,EP192020,13.5576,-106.407, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,318
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 00:00:00,TS,13.7667,-106.600, , , ,PROVISIONAL,602,602,O_____________,nhc_working_bt,EP192020,13.7000,-106.600, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,3,311
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 03:00:00,TS,13.7868,-106.674, , , ,PROVISIONAL,608,608,P_____________, ,EP192020,13.7350,-106.695, ,TD,22,1008,-1, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,289
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 06:00:00,NR,13.8000,-106.700, , , ,PROVISIONAL,608,599,O_____________,nhc_working_bt,EP192020,13.8000,-106.700, ,DB,20,1009,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, , , , , , , , , ,2,342
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 09:00:00,NR,13.9549,-106.738, , , ,PROVISIONAL,590,578,P_____________, ,EP192020,14.0275,-106.623, ,DB,20,1009,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,348
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 12:00:00,NR,14.1868,-106.781, , , ,PROVISIONAL,578,560,O_____________,nhc_working_bt,EP192020,14.3000,-106.500, ,DB,20,1009,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,348
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 15:00:00,NR,14.4401,-106.846, , , ,PROVISIONAL,560,541,P_____________, ,EP192020,14.5075,-106.400, ,DB,20,1009,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,346
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 18:00:00,NR,14.7328,-106.922, , , ,PROVISIONAL,541,524,O_____________,nhc_working_bt,EP192020,14.7000,-106.300, ,DB,20,1009,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,347
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-10 21:00:00,NR,15.0411,-106.986, , , ,PROVISIONAL,524,490,P_____________, ,EP192020,14.8775,-106.155, ,DB,20,1008,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,347
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 00:00:00,NR,15.3820,-107.077, , , ,PROVISIONAL,490,467,O_____________,nhc_working_bt,EP192020,15.1000,-106.100, ,DB,20,1008,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,342
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 03:00:00,NR,15.7557,-107.228, , , ,PROVISIONAL,457,442,P_____________, ,EP192020,15.4125,-106.247, ,DB,20,1008,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,338
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 06:00:00,DS,16.1452,-107.397, , , ,PROVISIONAL,442,415,O_____________,nhc_working_bt,EP192020,15.8000,-106.500, ,LO,20,1008,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,339
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 09:00:00,DS,16.5373,-107.538, , , ,PROVISIONAL,415,399,P_____________, ,EP192020,16.2499,-106.728, ,LO,22,1007,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,341
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 12:00:00,DS,16.9000,-107.667, , , ,PROVISIONAL,399,376,O_____________,nhc_working_bt,EP192020,16.7000,-107.000, ,LO,25,1007,-3, , , , , , , , , , , , ,1010,90,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,342
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 15:00:00,DS,17.2224,-107.771, , , ,PROVISIONAL,384,368,P_____________, ,EP192020,17.0951,-107.350, ,LO,27,1007,-3, , , , , , , , , , , , ,1010,95,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,338
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 18:00:00,DS,17.4667,-107.900, , , ,PROVISIONAL,368,368,O_____________,nhc_working_bt,EP192020,17.4000,-107.700, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,320
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-11 21:00:00,DS,17.6108,-108.112, , , ,PROVISIONAL,377,377,P_____________, ,EP192020,17.6025,-108.010, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,299
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 00:00:00,DS,17.7000,-108.333, , , ,PROVISIONAL,387,387,O_____________,nhc_working_bt,EP192020,17.7000,-108.200, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,5,300
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 03:00:00,DS,17.8500,-108.546, , , ,PROVISIONAL,392,392,P_____________, ,EP192020,17.7450,-108.173, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,305
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 06:00:00,DS,17.9000,-108.633, , , ,PROVISIONAL,401,398,O_____________,nhc_working_bt,EP192020,17.7000,-108.100, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,2,144
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 09:00:00,DS,17.7110,-108.438, , , ,PROVISIONAL,395,392,P_____________, ,EP192020,17.5425,-108.155, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,139
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 12:00:00,DS,17.4667,-108.233, , , ,PROVISIONAL,392,392,O_____________,nhc_working_bt,EP192020,17.4000,-108.300, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,158
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 15:00:00,DS,17.3207,-108.265, , , ,PROVISIONAL,414,414,P_____________, ,EP192020,17.4126,-108.535, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,233
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 18:00:00,DS,17.3000,-108.467, , , ,PROVISIONAL,431,431,O_____________,nhc_working_bt,EP192020,17.5000,-108.800, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,286
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-12 21:00:00,DS,17.4727,-108.813, , , ,PROVISIONAL,443,443,P_____________, ,EP192020,17.5924,-109.000, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,300
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 00:00:00,DS,17.7000,-109.200, , , ,PROVISIONAL,466,466,O_____________,nhc_working_bt,EP192020,17.7000,-109.200, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,7,299
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 03:00:00,DS,17.8148,-109.453, , , ,PROVISIONAL,487,481,P_____________, ,EP192020,17.7999,-109.428, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,293
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 06:00:00,DS,17.9000,-109.700, , , ,PROVISIONAL,500,500,O_____________,nhc_working_bt,EP192020,17.9000,-109.700, ,LO,30,1007,-3, , , , , , , , , , , , ,1011,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,281
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 09:00:00,DS,17.9249,-110.021, , , ,PROVISIONAL,528,528,P_____________, ,EP192020,17.9249,-110.021, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,287
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 12:00:00,DS,18.1000,-110.400, , , ,PROVISIONAL,538,488,O_____________,nhc_working_bt,EP192020,18.1000,-110.400, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,10,312
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 15:00:00,DS,18.6250,-110.830, , , ,PROVISIONAL,488,424,P_____________, ,EP192020,18.6250,-110.835, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,325
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 18:00:00,TS,19.3000,-111.300, , , ,PROVISIONAL,424,383,O_____________,nhc_working_bt,EP192020,19.3000,-111.300, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,16,325
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-13 21:00:00,TS,19.9025,-111.793, , , ,PROVISIONAL,383,351,P_____________, ,EP192020,19.8924,-111.750, ,TD,32,1006,-1, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,323
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 00:00:00,TS,20.5000,-112.260, , , ,PROVISIONAL,358,335,O_____________,nhc_working_bt,EP192020,20.5000,-112.200, ,TS,35,1005,0,60, , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,15,326
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 03:00:00,TS,21.1012,-112.666, , , ,PROVISIONAL,343,331,P_____________, ,EP192020,21.1424,-112.650, ,TS,35,1005,0,60, , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,329
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 06:00:00,TS,21.7333,-113.067, , , ,PROVISIONAL,337,291,O_____________,nhc_working_bt,EP192020,21.8000,-113.100, ,TS,35,1005,0,60, , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,16,329
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 09:00:00,TS,22.4574,-113.558, , , ,PROVISIONAL,289,263,P_____________, ,EP192020,22.4574,-113.558, ,TS,35,1005,0,60, , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,328
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 12:00:00,TS,23.1000,-114.000, , , ,PROVISIONAL,263,251,O_____________,nhc_working_bt,EP192020,23.1000,-114.000, ,TS,35,1005,0,60, , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,30, , , ,15,328
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-14 15:00:00,TS,23.7149,-114.415, , , ,PROVISIONAL,254,253,P_____________, ,EP192020,23.7149,-114.415, ,TS,32,1006,-1, , , , , , , , , , , , ,1010,95,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,37, , , ,14,329
